Symbol,Name,Sector,Industry
ORLY,"O&#39;Reilly Automotive, Inc.",Consumer Services,Other Specialty Stores
OUT,OUTFRONT Media Inc.,Consumer Services,Real Estate Investment Trusts
OSTK,"Overstock.com, Inc.",Consumer Services,Catalog/Specialty Distribution
PZZA,"Papa John&#39;s International, Inc.",Consumer Services,Restaurants
PGRE,"Paramount Group, Inc.",Consumer Services,Real Estate Investment Trusts
PAYX,"Paychex, Inc.",Consumer Services,Diversified Commercial Services
CNXN,"PC Connection, Inc.",Consumer Services,Catalog/Specialty Distribution
PSO,"Pearson, Plc",Consumer Services,Books
PEB,Pebblebrook Hotel Trust,Consumer Services,Real Estate Investment Trusts
PENN,"Penn National Gaming, Inc.",Consumer Services,Hotels/Resorts
PEI,Pennsylvania Real Estate Investment Trust,Consumer Services,Real Estate Investment Trusts
PMT,PennyMac Mortgage Investment Trust,Consumer Services,Real Estate Investment Trusts
PRDO,Perdoceo Education Corporation,Consumer Services,Other Consumer Services
PFMT,Performant Financial Corporation,Consumer Services,Other Consumer Services
FENG,Phoenix New Media Limited,Consumer Services,Broadcasting
DNK,Phoenix Tree Holdings Limited,Consumer Services,Building operators
DOC,Physicians Realty Trust,Consumer Services,Real Estate Investment Trusts
PDM,"Piedmont Office Realty Trust, Inc.",Consumer Services,Building operators
PIR,"Pier 1 Imports, Inc.",Consumer Services,Home Furnishings
PBPB,Potbelly Corporation,Consumer Services,Restaurants
PCH,PotlatchDeltic Corporation,Consumer Services,Real Estate Investment Trusts
PW,Power REIT,Consumer Services,Real Estate Investment Trusts
APTS,"Preferred Apartment Communities, Inc.",Consumer Services,Real Estate Investment Trusts
PINC,"Premier, Inc.",Consumer Services,Other Consumer Services
PRGX,"PRGX Global, Inc.",Consumer Services,Diversified Commercial Services
PSMT,"PriceSmart, Inc.",Consumer Services,Department/Specialty Retail Stores
PLD,"Prologis, Inc.",Consumer Services,Real Estate Investment Trusts
PSB,"PS Business Parks, Inc.",Consumer Services,Real Estate Investment Trusts
PSA,Public Storage,Consumer Services,Real Estate Investment Trusts
PSA^B,Public Storage,Consumer Services,Real Estate Investment Trusts
PSA^C,Public Storage,Consumer Services,Real Estate Investment Trusts
PSA^D,Public Storage,Consumer Services,Real Estate Investment Trusts
PSA^E,Public Storage,Consumer Services,Real Estate Investment Trusts
PSA^F,Public Storage,Consumer Services,Real Estate Investment Trusts
PSA^K,Public Storage,Consumer Services,Real Estate Investment Trusts
PSA^V,Public Storage,Consumer Services,Real Estate Investment Trusts
NEW,Puxin Limited,Consumer Services,Other Consumer Services
PYX,"Pyxus International, Inc.",Consumer Services,Farming/Seeds/Milling
QTS,"QTS Realty Trust, Inc.",Consumer Services,Real Estate Investment Trusts
QUOT,Quotient Technology Inc.,Consumer Services,Advertising
QRTEA,"Qurate Retail, Inc.",Consumer Services,Catalog/Specialty Distribution
QRTEB,"Qurate Retail, Inc.",Consumer Services,Catalog/Specialty Distribution
RYN,Rayonier Inc.,Consumer Services,Real Estate Investment Trusts
RICK,"RCI Hospitality Holdings, Inc.",Consumer Services,Restaurants
RDI,Reading International Inc,Consumer Services,Movies/Entertainment
RDIB,Reading International Inc,Consumer Services,Movies/Entertainment
RC,Ready Capital Corporation,Consumer Services,Real Estate Investment Trusts
RCA,Ready Capital Corporation,Consumer Services,Real Estate Investment Trusts
RCB,Ready Capital Corporation,Consumer Services,Real Estate Investment Trusts
RCP,Ready Capital Corporation,Consumer Services,Real Estate Investment Trusts
O,Realty Income Corporation,Consumer Services,Real Estate Investment Trusts
RLH,Red Lion Hotels Corporation,Consumer Services,Hotels/Resorts
RRGB,"Red Robin Gourmet Burgers, Inc.",Consumer Services,Restaurants
RWT,"Redwood Trust, Inc.",Consumer Services,Real Estate Investment Trusts
REG,Regency Centers Corporation,Consumer Services,Real Estate Investment Trusts
RGS,Regis Corporation,Consumer Services,Other Consumer Services
RELX,RELX PLC,Consumer Services,Publishing
MARK,"Remark Holdings, Inc.",Consumer Services,Telecommunications Equipment
QSR,Restaurant Brands International Inc.,Consumer Services,Restaurants
ROIC,Retail Opportunity Investments Corp.,Consumer Services,Real Estate Investment Trusts
RPAI,"Retail Properties of America, Inc.",Consumer Services,Real Estate Investment Trusts
REXR,"Rexford Industrial Realty, Inc.",Consumer Services,Real Estate Investment Trusts
RH,RH,Consumer Services,Other Specialty Stores
RNET,"RigNet, Inc.",Consumer Services,Telecommunications Equipment
RLJ,RLJ Lodging Trust,Consumer Services,Real Estate Investment Trusts
RCI,"Rogers Communication, Inc.",Consumer Services,Television Services
ROST,"Ross Stores, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores
RCL,Royal Caribbean Cruises Ltd.,Consumer Services,Marine Transportation
RPT,RPT Realty,Consumer Services,Real Estate Investment Trusts
RTW,"RTW Retailwinds, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores
RUTH,"Ruth&#39;s Hospitality Group, Inc.",Consumer Services,Restaurants
R,"Ryder System, Inc.",Consumer Services,Rental/Leasing Companies
RHP,"Ryman Hospitality Properties, Inc.",Consumer Services,Real Estate Investment Trusts
SBRA,"Sabra Health Care REIT, Inc.",Consumer Services,Real Estate Investment Trusts
SGA,"Saga Communications, Inc.",Consumer Services,Broadcasting
SALM,"Salem Media Group, Inc.",Consumer Services,Broadcasting
SBH,"Sally Beauty Holdings, Inc.",Consumer Services,Other Specialty Stores
BFS,"Saul Centers, Inc.",Consumer Services,Real Estate Investment Trusts
SBAC,SBA Communications Corporation,Consumer Services,Real Estate Investment Trusts
SCHL,Scholastic Corporation,Consumer Services,Books
SEAS,"SeaWorld Entertainment, Inc.",Consumer Services,Services-Misc. Amusement & Recreation
SCI,Service Corporation International,Consumer Services,Other Consumer Services
SVC,Service Properties Trust,Consumer Services,Real Estate Investment Trusts
SERV,"ServiceMaster Global Holdings, Inc.",Consumer Services,Other Consumer Services
SHAK,"Shake Shack, Inc.",Consumer Services,Restaurants
SJR,Shaw Communications Inc.,Consumer Services,Television Services
SHW,Sherwin-Williams Company (The),Consumer Services,RETAIL: Building Materials
SCVL,"Shoe Carnival, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores
SIG,Signet Jewelers Limited,Consumer Services,Consumer Specialties
SPG,"Simon Property Group, Inc.",Consumer Services,Real Estate Investment Trusts
SBGI,"Sinclair Broadcast Group, Inc.",Consumer Services,Broadcasting
SIRI,Sirius XM Holdings Inc.,Consumer Services,Broadcasting
SITC,SITE Centers Corp.,Consumer Services,Real Estate Investment Trusts
SIX,Six Flags Entertainment Corporation New,Consumer Services,Services-Misc. Amusement & Recreation
SLG,SL Green Realty Corp,Consumer Services,Real Estate Investment Trusts
SOHO,Sotherly Hotels Inc.,Consumer Services,Real Estate Investment Trusts
SP,SP Plus Corporation,Consumer Services,Rental/Leasing Companies
LOV,"Spark Networks, Inc.",Consumer Services,Other Consumer Services
SRC,"Spirit Realty Capital, Inc.",Consumer Services,Building operators
SPWH,"Sportsman&#39;s Warehouse Holdings, Inc.",Consumer Services,Other Specialty Stores
FUND,"Sprott Focus Trust, Inc.",Consumer Services,Miscellaneous
SFM,"Sprouts Farmers Market, Inc.",Consumer Services,Food Chains
JOE,St. Joe Company (The),Consumer Services,Homebuilding
STAG,"Stag Industrial, Inc.",Consumer Services,Real Estate Investment Trusts
SSI,"Stage Stores, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores
STN,Stantec Inc,Consumer Services,Military/Government/Technical
SGU,"Star Group, L.P.",Consumer Services,Other Specialty Stores
SBUX,Starbucks Corporation,Consumer Services,Restaurants
STWD,"STARWOOD PROPERTY TRUST, INC.",Consumer Services,Real Estate Investment Trusts
SMRT,"Stein Mart, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores
STON,StoneMor Inc.,Consumer Services,Other Consumer Services
STOR,STORE Capital Corporation,Consumer Services,Real Estate Investment Trusts
STRA,"Strategic Education, Inc.",Consumer Services,Other Consumer Services
STRS,Stratus Properties Inc.,Consumer Services,Homebuilding
SPH,"Suburban Propane Partners, L.P.",Consumer Services,Other Specialty Stores
INN,"Summit Hotel Properties, Inc.",Consumer Services,Real Estate Investment Trusts
SUI,"Sun Communities, Inc.",Consumer Services,Real Estate Investment Trusts
STG,Sunlands Technology Group,Consumer Services,Other Consumer Services
STKL,"SunOpta, Inc.",Consumer Services,Farming/Seeds/Milling
SHO,"Sunstone Hotel Investors, Inc.",Consumer Services,Hotels/Resorts
TLRD,"Tailored Brands, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores
TAL,TAL Education Group,Consumer Services,Other Consumer Services
SKT,"Tanger Factory Outlet Centers, Inc.",Consumer Services,Real Estate Investment Trusts
TEDU,"Tarena International, Inc.",Consumer Services,Other Consumer Services
TGT,Target Corporation,Consumer Services,Department/Specialty Retail Stores
TH,Target Hospitality Corp.,Consumer Services,Hotels/Resorts
TCO,"Taubman Centers, Inc.",Consumer Services,Real Estate Investment Trusts
TISI,"Team, Inc.",Consumer Services,Other Consumer Services
TGP,Teekay LNG Partners L.P.,Consumer Services,Marine Transportation
TNK,Teekay Tankers Ltd.,Consumer Services,Marine Transportation
TGNA,TEGNA Inc.,Consumer Services,Broadcasting
TTEK,"Tetra Tech, Inc.",Consumer Services,Military/Government/Technical
TXRH,"Texas Roadhouse, Inc.",Consumer Services,Restaurants
ANDE,"The Andersons, Inc.",Consumer Services,Farming/Seeds/Milling
CAKE,The Cheesecake Factory Incorporated,Consumer Services,Restaurants
HABT,"The Habit Restaurants, Inc.",Consumer Services,Restaurants
HCKT,"The Hackett Group, Inc.",Consumer Services,Professional Services
INTG,The Intergroup Corporation,Consumer Services,Building operators
MEET,"The Meet Group, Inc.",Consumer Services,Advertising
MIK,"The Michaels Companies, Inc.",Consumer Services,Recreational Products/Toys
STKS,"The ONE Group Hospitality, Inc.",Consumer Services,Restaurants
PRSC,The Providence Service Corporation,Consumer Services,Transportation Services
TRI,Thomson Reuters Corp,Consumer Services,Publishing
TDW,Tidewater Inc.,Consumer Services,Marine Transportation
TIF,Tiffany & Co.,Consumer Services,Consumer Specialties
TLYS,"Tilly&#39;s, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores
TITN,Titan Machinery Inc.,Consumer Services,Other Specialty Stores
TJX,"TJX Companies, Inc. (The)",Consumer Services,Clothing/Shoe/Accessory Stores
CLUB,"Town Sports International Holdings, Inc.",Consumer Services,Hotels/Resorts
TSQ,"Townsquare Media, Inc.",Consumer Services,Broadcasting
TSCO,Tractor Supply Company,Consumer Services,RETAIL: Building Materials
TWMC,Trans World Entertainment Corp.,Consumer Services,Consumer Electronics/Video Chains
TCI,"Transcontinental Realty Investors, Inc.",Consumer Services,Real Estate Investment Trusts
TY^,Tri Continental Corporation,Consumer Services,Miscellaneous
TPCO,Tribune Publishing Company,Consumer Services,Newspapers/Magazines
TPHS,Trinity Place Holdings Inc.,Consumer Services,Building operators
TUES,Tuesday Morning Corp.,Consumer Services,Department/Specialty Retail Stores
TOUR,Tuniu Corporation,Consumer Services,Transportation Services
TWO,Two Harbors Investments Corp,Consumer Services,Real Estate Investment Trusts
PRTS,"U.S. Auto Parts Network, Inc.",Consumer Services,Other Specialty Stores
UDR,"UDR, Inc.",Consumer Services,Real Estate Investment Trusts
ULTA,"Ulta Beauty, Inc.",Consumer Services,Other Specialty Stores
UMH,"UMH Properties, Inc.",Consumer Services,Real Estate Investment Trusts
UNF,Unifirst Corporation,Consumer Services,Other Consumer Services
UVV,Universal Corporation,Consumer Services,Farming/Seeds/Milling
UHT,Universal Health Realty Income Trust,Consumer Services,Real Estate Investment Trusts
UTI,Universal Technical Institute Inc,Consumer Services,Other Consumer Services
UONE,"Urban One, Inc. ",Consumer Services,Broadcasting
UONEK,"Urban One, Inc. ",Consumer Services,Broadcasting
URBN,"Urban Outfitters, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores
UBA,Urstadt Biddle Properties Inc.,Consumer Services,Real Estate Investment Trusts
UBP,Urstadt Biddle Properties Inc.,Consumer Services,Real Estate Investment Trusts
MTN,"Vail Resorts, Inc.",Consumer Services,Services-Misc. Amusement & Recreation
VEC,"Vectrus, Inc.",Consumer Services,Diversified Commercial Services
VTR,"Ventas, Inc.",Consumer Services,Real Estate Investment Trusts
VERB,"Verb Technology Company, Inc.",Consumer Services,Other Consumer Services
VER,VEREIT Inc.,Consumer Services,Real Estate Investment Trusts
VRTV,Veritiv Corporation,Consumer Services,Paper
VIAC,ViacomCBS Inc.,Consumer Services,Broadcasting
VLGEA,"Village Super Market, Inc.",Consumer Services,Food Chains
VNCE,Vince Holding Corp.,Consumer Services,Clothing/Shoe/Accessory Stores
VIPS,Vipshop Holdings Limited,Consumer Services,Catalog/Specialty Distribution
VTSI,"VirTra, Inc.",Consumer Services,Services-Misc. Amusement & Recreation
VNO,Vornado Realty Trust,Consumer Services,Real Estate Investment Trusts
VSEC,VSE Corporation,Consumer Services,Military/Government/Technical
WPC,W. P. Carey Inc.,Consumer Services,Real Estate Investment Trusts
GWW,"W.W. Grainger, Inc.",Consumer Services,Office Equipment/Supplies/Services
WMT,Walmart Inc.,Consumer Services,Department/Specialty Retail Stores
DIS,Walt Disney Company (The),Consumer Services,Services-Misc. Amusement & Recreation
WSG,Wanda Sports Group Company Limited,Consumer Services,Services-Misc. Amusement & Recreation
WPG,Washington Prime Group Inc.,Consumer Services,Real Estate Investment Trusts
W,Wayfair Inc.,Consumer Services,Catalog/Specialty Distribution
WRI,Weingarten Realty Investors,Consumer Services,Real Estate Investment Trusts
WMK,"Weis Markets, Inc.",Consumer Services,Food Chains
WELL,Welltower Inc.,Consumer Services,Real Estate Investment Trusts
WEN,Wendy&#39;s Company (The),Consumer Services,Restaurants
WMC,Western Asset Mortgage Capital Corporation,Consumer Services,Real Estate Investment Trusts
WY,Weyerhaeuser Company,Consumer Services,Real Estate Investment Trusts
WHLR,"Wheeler Real Estate Investment Trust, Inc.",Consumer Services,Real Estate Investment Trusts
WHLRP,"Wheeler Real Estate Investment Trust, Inc.",Consumer Services,Real Estate Investment Trusts
WSR,Whitestone REIT,Consumer Services,Real Estate Investment Trusts
WHLM,"Wilhelmina International, Inc.",Consumer Services,Professional Services
WLDN,"Willdan Group, Inc.",Consumer Services,Military/Government/Technical
WSM,"Williams-Sonoma, Inc.",Consumer Services,Home Furnishings
WINA,Winmark Corporation,Consumer Services,Other Specialty Stores
WWE,"World Wrestling Entertainment, Inc.",Consumer Services,Movies/Entertainment
WW,"WW International, Inc. ",Consumer Services,Other Consumer Services
WYND,"Wyndham Destinations, Inc.",Consumer Services,Hotels/Resorts
WYNN,"Wynn Resorts, Limited",Consumer Services,Hotels/Resorts
XPO,"XPO Logistics, Inc.",Consumer Services,Transportation Services
XSPA,"XpresSpa Group, Inc. ",Consumer Services,Other Consumer Services
YELP,Yelp Inc.,Consumer Services,Other Consumer Services
DAO,"Youdao, Inc.",Consumer Services,Other Consumer Services
YGYI,"Youngevity International, Inc.",Consumer Services,Catalog/Specialty Distribution
YUM,"Yum! Brands, Inc.",Consumer Services,Restaurants
ZAGG,ZAGG Inc,Consumer Services,Other Specialty Stores
ZUMZ,Zumiez Inc.,Consumer Services,Clothing/Shoe/Accessory Stores
TXG,"10x Genomics, Inc.",Capital Goods,Biotechnology: Laboratory Analytical Instruments
AAON,"AAON, Inc.",Capital Goods,Industrial Machinery/Components
AIR,AAR Corp.,Capital Goods,Aerospace
AXDX,"Accelerate Diagnostics, Inc.",Capital Goods,Biotechnology: Laboratory Analytical Instruments
ACU,Acme United Corporation.,Capital Goods,Industrial Machinery/Components
WMS,"Advanced Drainage Systems, Inc.",Capital Goods,Containers/Packaging
AEIS,"Advanced Energy Industries, Inc.",Capital Goods,Industrial Machinery/Components
AEHR,Aehr Test Systems,Capital Goods,Electrical Products
AJRD,"Aerojet Rocketdyne Holdings, Inc. ",Capital Goods,Military/Government/Technical
AVAV,"AeroVironment, Inc.",Capital Goods,Aerospace
AEMD,"Aethlon Medical, Inc.",Capital Goods,Biotechnology: Laboratory Analytical Instruments
AGCO,AGCO Corporation,Capital Goods,Industrial Machinery/Components
UAVS,"AgEagle Aerial Systems, Inc.",Capital Goods,Aerospace
A,"Agilent Technologies, Inc.",Capital Goods,Biotechnology: Laboratory Analytical Instruments
AIRI,Air Industries Group,Capital Goods,Military/Government/Technical
ALG,"Alamo Group, Inc.",Capital Goods,Industrial Machinery/Components
AMOT,"Allied Motion Technologies, Inc.",Capital Goods,Electrical Products
ALSN,"Allison Transmission Holdings, Inc.",Capital Goods,Auto Parts:O.E.M.
AIMC,Altra Industrial Motion Corp.,Capital Goods,Industrial Machinery/Components
AXL,"American Axle & Manufacturing Holdings, Inc.",Capital Goods,Auto Parts:O.E.M.
AOBC,American Outdoor Brands Corporation,Capital Goods,Ordnance And Accessories
AP,Ampco-Pittsburgh Corporation,Capital Goods,Fluid Controls
APH,Amphenol Corporation,Capital Goods,Electrical Products
APOG,"Apogee Enterprises, Inc.",Capital Goods,Auto Parts:O.E.M.
APTV,Aptiv PLC,Capital Goods,Auto Parts:O.E.M.
ARNC,Arconic Inc.,Capital Goods,Metal Fabrications
ARTW,"Art&#39;s-Way Manufacturing Co., Inc.",Capital Goods,Industrial Machinery/Components
ASTE,"Astec Industries, Inc.",Capital Goods,Construction/Ag Equipment/Trucks
ATRO,Astronics Corporation,Capital Goods,Military/Government/Technical
ASTC,Astrotech Corporation,Capital Goods,Biotechnology: Laboratory Analytical Instruments
ALV,"Autoliv, Inc.",Capital Goods,Auto Parts:O.E.M.
RCEL,Avita Medical Limited,Capital Goods,Miscellaneous
AVX,AVX Corporation,Capital Goods,Electrical Products
AAXN,"Axon Enterprise, Inc.",Capital Goods,Ordnance And Accessories
BW,Babcock,Capital Goods,Building Products
BMI,"Badger Meter, Inc.",Capital Goods,Industrial Machinery/Components
B,"Barnes Group, Inc.",Capital Goods,Metal Fabrications
BZH,"Beazer Homes USA, Inc.",Capital Goods,Homebuilding
BELFA,Bel Fuse Inc.,Capital Goods,Electrical Products
BELFB,Bel Fuse Inc.,Capital Goods,Electrical Products
BIO,"Bio-Rad Laboratories, Inc.",Capital Goods,Biotechnology: Laboratory Analytical Instruments
BLBD,Blue Bird Corporation,Capital Goods,Construction/Ag Equipment/Trucks
BXC,BlueLinx Holdings Inc.,Capital Goods,Wholesale Distributors
BA,Boeing Company (The),Capital Goods,Aerospace
BNSO,"Bonso Electronics International, Inc.",Capital Goods,Industrial Machinery/Components
BIMI,BOQI International Medical Inc.,Capital Goods,Metal Fabrications
BWA,BorgWarner Inc.,Capital Goods,Auto Parts:O.E.M.
BWEN,"Broadwind Energy, Inc.",Capital Goods,Metal Fabrications
DOOO,BRP Inc.,Capital Goods,Industrial Specialties
BRKR,Bruker Corporation,Capital Goods,Biotechnology: Laboratory Analytical Instruments
CSTE,Caesarstone Ltd.,Capital Goods,Building Materials
CAMT,Camtek Ltd.,Capital Goods,Electronic Components
CAT,"Caterpillar, Inc.",Capital Goods,Construction/Ag Equipment/Trucks
CECE,CECO Environmental Corp.,Capital Goods,Pollution Control Equipment
CPAC,Cementos Pacasmayo S.A.A.,Capital Goods,Building Materials
CX,Cemex S.A.B. de C.V.,Capital Goods,Building Materials
CCS,"Century Communities, Inc.",Capital Goods,Homebuilding
GTLS,"Chart Industries, Inc.",Capital Goods,Metal Fabrications
CAAS,"China Automotive Systems, Inc.",Capital Goods,Auto Parts:O.E.M.
CCCL,"China Ceramics Co., Ltd.",Capital Goods,Building Materials
CXDC,China XD Plastics Company Limited,Capital Goods,Containers/Packaging
CIR,"CIRCOR International, Inc.",Capital Goods,Metal Fabrications
CLIR,ClearSign Technologies Corporation,Capital Goods,Industrial Machinery/Components
CNHI,CNH Industrial N.V.,Capital Goods,Construction/Ag Equipment/Trucks
CODA,"Coda Octopus Group, Inc.",Capital Goods,Industrial Machinery/Components
CGNX,Cognex Corporation,Capital Goods,Industrial Machinery/Components
COHR,"Coherent, Inc.",Capital Goods,Biotechnology: Laboratory Analytical Instruments
COHU,"Cohu, Inc.",Capital Goods,Electrical Products
CFX,Colfax Corporation,Capital Goods,Fluid Controls
CMCO,Columbus McKinnon Corporation,Capital Goods,Construction/Ag Equipment/Trucks
FIX,"Comfort Systems USA, Inc.",Capital Goods,Engineering & Construction
CVGI,"Commercial Vehicle Group, Inc.",Capital Goods,Auto Parts:O.E.M.
CIX,CompX International Inc.,Capital Goods,Industrial Machinery/Components
CHCI,"Comstock Holding Companies, Inc.",Capital Goods,Homebuilding
CUO,Continental Materials Corporation,Capital Goods,Building Materials
CPS,Cooper-Standard Holdings Inc.,Capital Goods,Auto Parts:O.E.M.
CNR,"Cornerstone Building Brands, Inc.",Capital Goods,Metal Fabrications
CVU,"CPI Aerostructures, Inc.",Capital Goods,Military/Government/Technical
CPSH,CPS Technologies Corp.,Capital Goods,Building Materials
CR,Crane Co.,Capital Goods,Metal Fabrications
CRH,CRH PLC,Capital Goods,Building Materials
CUB,Cubic Corporation,Capital Goods,Industrial Machinery/Components
CYBE,CyberOptics Corporation,Capital Goods,Electronic Components
DHI,"D.R. Horton, Inc.",Capital Goods,Homebuilding
DAN,Dana Incorporated,Capital Goods,Auto Parts:O.E.M.
DHR,Danaher Corporation,Capital Goods,Industrial Machinery/Components
DAIO,Data I/O Corporation,Capital Goods,Electrical Products
DE,Deere & Company,Capital Goods,Industrial Machinery/Components
DLPH,Delphi Technologies PLC,Capital Goods,Auto Parts:O.E.M.
BOOM,DMC Global Inc.,Capital Goods,Industrial Specialties
DCI,"Donaldson Company, Inc.",Capital Goods,Pollution Control Equipment
DORM,"Dorman Products, Inc.",Capital Goods,Auto Parts:O.E.M.
PLOW,"Douglas Dynamics, Inc.",Capital Goods,Construction/Ag Equipment/Trucks
DPW,"DPW Holdings, Inc.",Capital Goods,Industrial Machinery/Components
DCO,Ducommun Incorporated,Capital Goods,Military/Government/Technical
DXPE,"DXP Enterprises, Inc.",Capital Goods,Industrial Machinery/Components
EXP,Eagle Materials Inc,Capital Goods,Building Materials
EML,Eastern Company (The),Capital Goods,Industrial Machinery/Components
EKSO,"Ekso Bionics Holdings, Inc.",Capital Goods,Industrial Machinery/Components
ESLT,Elbit Systems Ltd.,Capital Goods,Military/Government/Technical
ELSE,"Electro-Sensors, Inc.",Capital Goods,Industrial Machinery/Components
ERJ,Embraer S.A.,Capital Goods,Aerospace
EME,"EMCOR Group, Inc.",Capital Goods,Engineering & Construction
WIRE,Encore Wire Corporation,Capital Goods,Metal Fabrications
ESE,ESCO Technologies Inc.,Capital Goods,Telecommunications Equipment
ESP,Espey Mfg. & Electronics Corp.,Capital Goods,Industrial Machinery/Components
EXFO,EXFO Inc,Capital Goods,Electrical Products
EYPT,"EyePoint Pharmaceuticals, Inc.",Capital Goods,Biotechnology: Laboratory Analytical Instruments
FARO,"FARO Technologies, Inc.",Capital Goods,Industrial Machinery/Components
FSS,Federal Signal Corporation,Capital Goods,Auto Manufacturing
GSM,Ferroglobe PLC,Capital Goods,Metal Fabrications
FCAU,Fiat Chrysler Automobiles N.V.,Capital Goods,Auto Manufacturing
FLIR,"FLIR Systems, Inc.",Capital Goods,Industrial Machinery/Components
FLS,Flowserve Corporation,Capital Goods,Fluid Controls
FLDM,Fluidigm Corporation,Capital Goods,Biotechnology: Laboratory Analytical Instruments
F,Ford Motor Company,Capital Goods,Auto Manufacturing
RAIL,"Freightcar America, Inc.",Capital Goods,Railroads
FEIM,"Frequency Electronics, Inc.",Capital Goods,Electrical Products
FRD,Friedman Industries Inc.,Capital Goods,Steel/Iron Ore
FTEK,"Fuel Tech, Inc.",Capital Goods,Pollution Control Equipment
FFHL,"Fuwei Films (Holdings) Co., Ltd.",Capital Goods,Specialty Chemicals
GRMN,Garmin Ltd.,Capital Goods,Industrial Machinery/Components
GENC,Gencor Industries Inc.,Capital Goods,Construction/Ag Equipment/Trucks
GD,General Dynamics Corporation,Capital Goods,Marine Transportation
GM,General Motors Company,Capital Goods,Auto Manufacturing
GNTX,Gentex Corporation,Capital Goods,Auto Parts:O.E.M.
THRM,Gentherm Inc,Capital Goods,Auto Parts:O.E.M.
GPC,Genuine Parts Company,Capital Goods,Automotive Aftermarket
GEOS,Geospace Technologies Corporation,Capital Goods,Industrial Machinery/Components
GGB,Gerdau S.A.,Capital Goods,Steel/Iron Ore
ROCK,"Gibraltar Industries, Inc.",Capital Goods,Steel/Iron Ore
GRC,Gorman-Rupp Company (The),Capital Goods,Fluid Controls
GGG,Graco Inc.,Capital Goods,Fluid Controls
GRBK,"Green Brick Partners, Inc.",Capital Goods,Homebuilding
GBX,"Greenbrier Companies, Inc. (The)",Capital Goods,Railroads
GFF,Griffon Corporation,Capital Goods,Building Products
GIFI,"Gulf Island Fabrication, Inc.",Capital Goods,Metal Fabrications
HBIO,"Harvard Bioscience, Inc.",Capital Goods,Biotechnology: Laboratory Analytical Instruments
HAYN,"Haynes International, Inc.",Capital Goods,Steel/Iron Ore
HCHC,"HC2 Holdings, Inc.",Capital Goods,Metal Fabrications
HEI,Heico Corporation,Capital Goods,Aerospace
HLIO,"Helios Technologies, Inc.",Capital Goods,Metal Fabrications
HIHO,Highway Holdings Limited,Capital Goods,Metal Fabrications
HMC,"Honda Motor Company, Ltd.",Capital Goods,Auto Manufacturing
HON,Honeywell International Inc.,Capital Goods,Aerospace
HOV,Hovnanian Enterprises Inc,Capital Goods,Homebuilding
HOVNP,Hovnanian Enterprises Inc,Capital Goods,Homebuilding
HUBB,Hubbell Inc,Capital Goods,Electrical Products
HII,"Huntington Ingalls Industries, Inc.",Capital Goods,Marine Transportation
HURC,"Hurco Companies, Inc.",Capital Goods,Industrial Machinery/Components
HY,"Hyster-Yale Materials Handling, Inc.",Capital Goods,Construction/Ag Equipment/Trucks
IEP,Icahn Enterprises L.P.,Capital Goods,Auto Parts:O.E.M.
IEX,IDEX Corporation,Capital Goods,Fluid Controls
IESC,"IES Holdings, Inc.",Capital Goods,Engineering & Construction
IIVI,II-VI Incorporated,Capital Goods,Electronic Components
ILMN,"Illumina, Inc.",Capital Goods,Biotechnology: Laboratory Analytical Instruments
ISNS,"Image Sensing Systems, Inc.",Capital Goods,Industrial Machinery/Components
IR,Ingersoll-Rand plc (Ireland),Capital Goods,Auto Parts:O.E.M.
INSG,Inseego Corp.,Capital Goods,Telecommunications Equipment
IIIN,"Insteel Industries, Inc.",Capital Goods,Steel/Iron Ore
INTT,inTest Corporation,Capital Goods,Electrical Products
IIN,IntriCon Corporation,Capital Goods,Electrical Products
IRDM,Iridium Communications Inc,Capital Goods,Telecommunications Equipment
ITI,"Iteris, Inc.",Capital Goods,Telecommunications Equipment
ITRI,"Itron, Inc.",Capital Goods,Electrical Products
ITT,ITT Inc.,Capital Goods,Fluid Controls
JHX,James Hardie Industries plc.,Capital Goods,Building Materials
KALU,Kaiser Aluminum Corporation,Capital Goods,Metal Fabrications
KNDI,"Kandi Technologies Group, Inc.",Capital Goods,Auto Manufacturing
KBH,KB Home,Capital Goods,Homebuilding
KIQ,Kelso Technologies Inc,Capital Goods,Railroads
KEM,Kemet Corporation,Capital Goods,Electrical Products
KMT,Kennametal Inc.,Capital Goods,Industrial Machinery/Components
KEQU,Kewaunee Scientific Corporation,Capital Goods,Medical Specialities
KEYS,Keysight Technologies Inc.,Capital Goods,Industrial Machinery/Components
KLAC,KLA Corporation ,Capital Goods,Electronic Components
KTOS,"Kratos Defense & Security Solutions, Inc.",Capital Goods,Military/Government/Technical
SCX,L.S. Starrett Company (The),Capital Goods,Industrial Machinery/Components
LHX,"L3Harris Technologies, Inc.",Capital Goods,Industrial Machinery/Components
LCII,LCI Industries ,Capital Goods,Auto Parts:O.E.M.
LEA,Lear Corporation,Capital Goods,Auto Parts:O.E.M.
